school_year,school_year_start,school_year_end,district,district_code,school,school_norm,school_code,school_id,panel_school_id,grad_4yr_cohort_members,grad_4yr_graduates,grad_4yr_graduation_rate,grad_4yr_graduation_rate_male,grad_4yr_graduation_rate_female,grad_4yr_graduation_rate_white,grad_4yr_graduation_rate_black,grad_4yr_graduation_rate_hispanic,grad_4yr_graduation_rate_asian,grad_4yr_graduation_rate_indian,grad_4yr_graduation_rate_multi_racial,grad_4yr_graduation_rate_pacific_islander,grad_4yr_graduation_rate_ell,grad_4yr_graduation_rate_spec_ed,grad_4yr_graduation_rate_low_ses,grad_4yr_graduation_rate_military_connected,grad_4yr_graduation_rate_homeless,grad_4yr_graduation_rate_foster_care,grad_5yr_cohort_members,grad_5yr_graduates,grad_5yr_graduation_rate,grad_5yr_graduation_rate_male,grad_5yr_graduation_rate_female,grad_5yr_graduation_rate_white,grad_5yr_graduation_rate_black,grad_5yr_graduation_rate_hispanic,grad_5yr_graduation_rate_asian,grad_5yr_graduation_rate_indian,grad_5yr_graduation_rate_multi_racial,grad_5yr_graduation_rate_pacific_islander,grad_5yr_graduation_rate_ell,grad_5yr_graduation_rate_spec_ed,grad_5yr_graduation_rate_low_ses,grad_5yr_graduation_rate_military_connected,grad_5yr_graduation_rate_homeless,grad_5yr_graduation_rate_foster_care,source_file_grad_4yr,source_sheet_grad_4yr,source_file_grad_5yr,source_sheet_grad_5yr
2019-2020,2019,2020,Kanawha,39,Capital High School,capital high school,513,39513,schoolid_39513,320,255,0.7968999999999999,0.7219,0.8639,0.8075,0.7765000000000001,1.0,0.6667000000000001,1.0,0.6923,,1.0,0.6383,0.7047,,,,335,270,0.8059999999999999,0.7836,0.8293,0.7767000000000001,0.8421,1.0,1.0,1.0,0.8,,1.0,0.6275,0.6923,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,George Washington High School,george washington high school,506,39506,schoolid_39506,286,268,0.9370999999999999,0.9384,0.9357,0.9425,0.875,1.0,1.0,,0.6667000000000001,,1.0,0.7585999999999999,0.8469,,,,284,270,0.9506999999999999,0.9493,0.9521,0.9536,0.9,1.0,1.0,,0.75,,1.0,0.9444,0.8571,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,Herbert Hoover High School,herbert hoover high school,507,39507,schoolid_39507,186,165,0.8870999999999999,0.8957999999999999,0.8778,0.8901,1.0,,,,1.0,,,0.7646999999999999,0.8283,,,,210,178,0.8476,0.7448999999999999,0.9375,0.8502,,1.0,,,1.0,,1.0,0.6897,0.5625,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,Nitro High School,nitro high school,508,39508,schoolid_39508,185,167,0.9027,0.9294,0.88,0.9157,0.9,0.6,,,0.75,,,0.7143,0.8395,,,,215,194,0.9023,0.9016,0.9031999999999999,0.9009999999999999,0.9444,,1.0,,1.0,,,0.7333,0.8966,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,Riverside High School,riverside high school,514,39514,schoolid_39514,283,243,0.8587,0.875,0.8397,0.8554999999999999,0.9375,,1.0,,1.0,,1.0,0.775,0.7951999999999999,,,,270,221,0.8184999999999999,0.7639,0.8809999999999999,0.8167,0.8571,,1.0,1.0,,,1.0,0.6286,0.7333,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,Saint Albans High School,saint albans high school,509,39509,schoolid_39509,264,244,0.9242,0.9048,0.9420000000000001,0.9322,0.8824,0.6667000000000001,1.0,,0.8,,1.0,0.8649,0.8851,,,,231,211,0.9134,0.8898999999999999,0.9344,0.9223,0.8332999999999999,1.0,1.0,1.0,,,1.0,0.8,0.8234999999999999,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,Sissonville High School,sissonville high school,510,39510,schoolid_39510,140,126,0.9,0.8732,0.9275,0.9051,,1.0,,1.0,,,,0.68,0.8261,,,,157,140,0.8917,0.8673000000000001,0.9322,0.8968,,1.0,,,,,,0.7082999999999999,0.7692,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Kanawha,39,South Charleston High School,south charleston high school,511,39511,schoolid_39511,266,221,0.8308,0.8099,0.8548,0.8265,0.8077,1.0,1.0,,0.9231,,1.0,0.7561,0.7692,,,,215,173,0.8047,0.7143,0.9167000000000001,0.7961,0.8077,0.75,1.0,,1.0,,1.0,0.5172,0.5789,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Lewis,41,Lewis County High School,lewis county high school,501,41501,schoolid_41501,168,147,0.875,0.8721,0.878,0.8712000000000001,1.0,1.0,1.0,,,,1.0,0.68,0.8095,,,,169,161,0.9527,0.9268000000000001,0.977,0.9515,1.0,1.0,1.0,,1.0,,1.0,0.8234999999999999,0.9091,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Lincoln,43,Lincoln County High School,lincoln county high school,506,43506,schoolid_43506,211,195,0.9242,0.8793000000000001,0.9789,0.9227,1.0,1.0,1.0,,,,,0.8936,0.9,,,,188,170,0.9043000000000001,0.8842,0.9247,0.9022,1.0,1.0,,,1.0,,,0.7837999999999999,0.8077,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Logan,45,Chapmanville Regional High School,chapmanville regional high school,501,45501,schoolid_45501,187,169,0.9037000000000001,0.8764,0.9286,0.9031999999999999,1.0,,,,,,1.0,1.0,0.8623999999999999,,,,180,172,0.9556,0.9262999999999999,0.9882,0.9551000000000001,1.0,,,,,,,0.9091,1.0,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Logan,45,Logan Senior High School,logan senior high school,502,45502,schoolid_45502,159,137,0.8615999999999999,0.8131999999999999,0.9265000000000001,0.8514,1.0,,1.0,1.0,1.0,,1.0,0.76,0.7981999999999999,,,,163,145,0.8896,0.8276,0.9605,0.8839,1.0,,,,,,,0.7143,0.5455,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Logan,45,Man Senior High School,man senior high school,503,45503,schoolid_45503,107,93,0.8692,0.8615,0.8809999999999999,0.8626999999999999,1.0,,,,1.0,,,0.75,0.8676,,,,101,86,0.8515,0.8112999999999999,0.8957999999999999,0.8438,1.0,,,,1.0,,,0.6923,1.0,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Marion,47,East Fairmont High School,east fairmont high school,501,47501,schoolid_47501,161,156,0.9689,0.9545,0.9863,0.9742000000000001,1.0,1.0,,,0.6667000000000001,,1.0,0.9091,0.9194,,,,179,165,0.9218000000000001,0.9239,0.9195,0.9231,0.875,,1.0,,,,,0.8125,0.6,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Marion,47,Fairmont Senior High School,fairmont senior high school,502,47502,schoolid_47502,197,191,0.9695,0.9406,1.0,0.9737,0.9231,1.0,1.0,,1.0,,1.0,0.9582999999999999,0.9588,,,,212,197,0.9292,0.9098,0.9556,0.9368000000000001,0.9231,1.0,1.0,,0.6,,,0.8077,0.7646999999999999,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Marion,47,North Marion High School,north marion high school,503,47503,schoolid_47503,192,187,0.9740000000000001,0.9636,0.9878,0.9725,1.0,1.0,,,1.0,1.0,1.0,0.8125,0.9604,,,,167,152,0.9102,0.8778,0.9481,0.9031999999999999,1.0,1.0,,,1.0,,,0.6957,0.8181999999999999,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Marshall,48,Cameron High School,cameron high school,501,48501,schoolid_48501,45,45,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,48,44,0.9167000000000001,0.9129999999999999,0.92,0.9167000000000001,,,,,,,,,1.0,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Marshall,48,John Marshall High School,john marshall high school,502,48502,schoolid_48502,270,260,0.963,0.9640000000000001,0.9618000000000001,0.9658,1.0,0.75,,,1.0,,1.0,0.9643,0.9308,,,,281,265,0.9431,0.9267,0.9618000000000001,0.9420000000000001,,,1.0,,1.0,1.0,1.0,0.7931,0.8695999999999999,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Mason,49,Hannan High School,hannan high school,501,49501,schoolid_49501,47,45,0.9573999999999999,0.96,0.9545,0.9783,,,,,,,,1.0,0.9375,,,,42,41,0.9762000000000001,0.9565,1.0,0.9762000000000001,,,,,,,,1.0,1.0,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Mason,49,Point Pleasant Junior/Senior High School,point pleasant junior/senior high school,502,49502,schoolid_49502,167,157,0.9401,0.9375,0.9437000000000001,0.9551000000000001,0.6667000000000001,1.0,1.0,,0.6667000000000001,,,0.8636,0.9286,,,,188,173,0.9201999999999999,0.9255,0.9148999999999999,0.9170999999999999,1.0,1.0,,,1.0,,,0.7857,0.6,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
2019-2020,2019,2020,Mason,49,Wahama High School,wahama high school,503,49503,schoolid_49503,66,62,0.9394,0.907,1.0,0.9384999999999999,,,,,1.0,,,0.8,0.9091,,,,77,73,0.9481,0.9487000000000001,0.9473999999999999,0.9473999999999999,,,,,1.0,,,0.9,,,,,SY19-20_GraduationReport_Final.xlsx,2020 4-Year Cohort,SY19-20_GraduationReport_Final.xlsx,2019 5-Year Cohort
