local_school_id,year,district_code,District,school_code,school_name,Enrollment,school_type,reported_type,inferred_type_from_grades,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
57204,2013,57,Monroe,204,Mountain View Elementary & Middle School,523.0,Middle,,Middle,48.0,54.0,61.0,49.0,38.0,45.0,61.0,55.0,52.0,60.0,,,,
57301,2013,57,Monroe,301,Peterstown Middle School,348.0,Middle,,Middle,,,,,,,83.0,93.0,86.0,86.0,,,,
57503,2013,57,Monroe,503,James Monroe High School,516.0,Secondary,,Secondary,,,,,,,,,,,133.0,133.0,130.0,120.0
58202,2013,58,Morgan,202,Greenwood Elementary School,57.0,Elementary,,Elementary,,9.0,12.0,7.0,15.0,6.0,8.0,,,,,,,
58204,2013,58,Morgan,204,Paw Paw Elementary School,115.0,Middle,,Middle,,20.0,14.0,14.0,15.0,13.0,20.0,19.0,,,,,,
58205,2013,58,Morgan,205,Pleasant View Elementary School,120.0,Elementary,,Elementary,,18.0,20.0,19.0,24.0,21.0,18.0,,,,,,,
58207,2013,58,Morgan,207,Widmyer Elementary,514.0,Primary,,Primary,128.0,112.0,120.0,154.0,,,,,,,,,,
58208,2013,58,Morgan,208,Warm Springs Intermediate School,373.0,Elementary,,Elementary,,,,,108.0,135.0,130.0,,,,,,,
58301,2013,58,Morgan,301,Warm Springs Middle School,521.0,Middle,,Middle,,,,,,,,168.0,183.0,170.0,,,,
58501,2013,58,Morgan,501,Berkeley Springs High School,778.0,Secondary,,Secondary,,,,,,,,,,,226.0,196.0,168.0,188.0
58502,2013,58,Morgan,502,Paw Paw High School,94.0,Secondary,,Secondary,,,,,,,,,11.0,21.0,18.0,18.0,17.0,9.0
60203,2013,60,McDowell,203,Anawalt Elementary School,113.0,Elementary,,Elementary,15.0,16.0,14.0,21.0,18.0,15.0,14.0,,,,,,,
60206,2013,60,McDowell,206,Bradshaw Elementary School,246.0,Elementary,,Elementary,22.0,42.0,31.0,32.0,28.0,47.0,44.0,,,,,,,
60210,2013,60,McDowell,210,Fall River Elementary School,157.0,Elementary,,Elementary,26.0,23.0,23.0,24.0,19.0,21.0,21.0,,,,,,,
60213,2013,60,McDowell,213,Iaeger Elementary School,337.0,Elementary,,Elementary,31.0,67.0,45.0,47.0,50.0,38.0,59.0,,,,,,,
60217,2013,60,McDowell,217,Kimball Elementary School,274.0,Elementary,,Elementary,36.0,40.0,47.0,35.0,41.0,42.0,33.0,,,,,,,
60222,2013,60,McDowell,222,Welch Elementary School,330.0,Elementary,,Elementary,49.0,60.0,40.0,48.0,45.0,44.0,44.0,,,,,,,
60223,2013,60,McDowell,223,Southside K-8,492.0,Middle,,Middle,37.0,55.0,50.0,46.0,56.0,43.0,46.0,55.0,51.0,53.0,,,,
60304,2013,60,McDowell,304,Sandy River Middle School,250.0,Middle,,Middle,,,,,,,,74.0,82.0,94.0,,,,
60520,2013,60,McDowell,520,River View High School,533.0,Secondary,,Secondary,,,,,,,,,,,137.0,149.0,103.0,144.0
60527,2013,60,McDowell,527,Mount View High School,805.0,Secondary,,Secondary,,,,,,,,123.0,120.0,128.0,115.0,119.0,102.0,98.0
62201,2013,62,Nicholas,201,Beaver Elementary School,126.0,Elementary,,Elementary,23.0,23.0,20.0,14.0,19.0,17.0,10.0,,,,,,,
62202,2013,62,Nicholas,202,Birch River Elementary School,120.0,Elementary,,Elementary,17.0,21.0,18.0,13.0,19.0,18.0,14.0,,,,,,,
62204,2013,62,Nicholas,204,Cherry River Elementary School,259.0,Elementary,,Elementary,30.0,40.0,45.0,39.0,38.0,35.0,32.0,,,,,,,
62205,2013,62,Nicholas,205,Craigsville Elementary School,252.0,Elementary,,Elementary,18.0,43.0,39.0,40.0,35.0,38.0,39.0,,,,,,,
62206,2013,62,Nicholas,206,Dixie Elementary School,72.0,Elementary,,Elementary,12.0,8.0,9.0,17.0,10.0,9.0,7.0,,,,,,,
62209,2013,62,Nicholas,209,Glade Creek Elementary School,164.0,Elementary,,Elementary,18.0,23.0,31.0,22.0,23.0,24.0,23.0,,,,,,,
62212,2013,62,Nicholas,212,Mt Lookout Elementary School,156.0,Elementary,,Elementary,21.0,22.0,22.0,21.0,22.0,21.0,27.0,,,,,,,
62213,2013,62,Nicholas,213,Mt Nebo Elementary School,119.0,Elementary,,Elementary,2.0,39.0,21.0,12.0,17.0,18.0,10.0,,,,,,,
62218,2013,62,Nicholas,218,Summersville Elementary School,401.0,Elementary,,Elementary,69.0,63.0,58.0,52.0,50.0,47.0,62.0,,,,,,,
62219,2013,62,Nicholas,219,Zela Elementary School,107.0,Elementary,,Elementary,1.0,16.0,20.0,15.0,21.0,19.0,15.0,,,,,,,
62220,2013,62,Nicholas,220,Panther Creek Elementary School,276.0,Elementary,,Elementary,24.0,58.0,42.0,41.0,36.0,34.0,41.0,,,,,,,
62401,2013,62,Nicholas,401,Richwood Middle School,318.0,Middle,,Middle,,,,,,,,93.0,109.0,116.0,,,,
62402,2013,62,Nicholas,402,Summersville Middle School,552.0,Middle,,Middle,,,,,,,,179.0,193.0,180.0,,,,
62501,2013,62,Nicholas,501,Nicholas County High School,736.0,Secondary,,Secondary,,,,,,,,,,,203.0,190.0,180.0,163.0
62502,2013,62,Nicholas,502,Richwood High School,377.0,Secondary,,Secondary,,,,,,,,,,,86.0,105.0,91.0,95.0
64201,2013,64,Ohio,201,Bethlehem Elementary School,126.0,Elementary,,Elementary,,15.0,19.0,23.0,21.0,26.0,22.0,,,,,,,
64203,2013,64,Ohio,203,Elm Grove Elementary School,430.0,Elementary,,Elementary,49.0,67.0,69.0,70.0,68.0,59.0,48.0,,,,,,,
64205,2013,64,Ohio,205,Madison Elementary School,275.0,Elementary,,Elementary,57.0,39.0,41.0,44.0,27.0,34.0,33.0,,,,,,,
64206,2013,64,Ohio,206,Middle Creek Elementary School,341.0,Elementary,,Elementary,36.0,57.0,53.0,58.0,49.0,41.0,47.0,,,,,,,
64209,2013,64,Ohio,209,Ritchie Elementary School,316.0,Elementary,,Elementary,17.0,54.0,46.0,38.0,55.0,52.0,54.0,,,,,,,
64210,2013,64,Ohio,210,Steenrod Elementary School,324.0,Elementary,,Elementary,47.0,46.0,45.0,46.0,39.0,55.0,46.0,,,,,,,
64212,2013,64,Ohio,212,West Liberty Elementary School,113.0,Elementary,,Elementary,,15.0,16.0,24.0,17.0,24.0,17.0,,,,,,,
64213,2013,64,Ohio,213,Woodsdale Elementary School,423.0,Elementary,,Elementary,51.0,82.0,70.0,57.0,69.0,49.0,45.0,,,,,,,
64301,2013,64,Ohio,301,Bridge Street Middle School,333.0,Middle,,Middle,,,,,,,,111.0,108.0,114.0,,,,
64302,2013,64,Ohio,302,Triadelphia Middle School,414.0,Middle,,Middle,,,,,,,,140.0,141.0,133.0,,,,
64303,2013,64,Ohio,303,Warwood School,568.0,Middle,,Middle,51.0,49.0,48.0,45.0,55.0,47.0,54.0,66.0,69.0,84.0,,,,
64304,2013,64,Ohio,304,Wheeling Middle School,172.0,Middle,,Middle,,,,,,,,60.0,54.0,58.0,,,,
64501,2013,64,Ohio,501,Wheeling Park High School,1650.0,Secondary,,Secondary,,,,,,,,,,,416.0,411.0,434.0,389.0
66201,2013,66,Pendleton,201,Brandywine Elementary School,133.0,Middle,,Middle,15.0,16.0,19.0,15.0,16.0,25.0,15.0,12.0,,,,,,
66202,2013,66,Pendleton,202,Franklin Elementary School,310.0,Middle,,Middle,42.0,35.0,33.0,37.0,38.0,44.0,44.0,37.0,,,,,,
66205,2013,66,Pendleton,205,North Fork Elementary School,108.0,Middle,,Middle,10.0,12.0,17.0,13.0,19.0,13.0,14.0,10.0,,,,,,
66502,2013,66,Pendleton,502,Pendleton County Middle/High School,456.0,Secondary,,Secondary,,,,,,,,,69.0,84.0,80.0,65.0,90.0,68.0
67201,2013,67,Pleasants,201,Belmont Elementary School,202.0,Elementary,,Elementary,31.0,42.0,26.0,37.0,35.0,31.0,,,,,,,,
67202,2013,67,Pleasants,202,St. Marys Elementary School,262.0,Elementary,,Elementary,34.0,60.0,33.0,42.0,49.0,44.0,,,,,,,,
67301,2013,67,Pleasants,301,Pleasants County Middle School,375.0,Middle,,Middle,,,,,,,84.0,93.0,108.0,90.0,,,,
67501,2013,67,Pleasants,501,St. Marys High School,404.0,Secondary,,Secondary,,,,,,,,,,,111.0,89.0,98.0,106.0
69101,2013,69,Pocahontas,101,Hillsboro Elementary School,85.0,Elementary,,Elementary,9.0,11.0,13.0,10.0,14.0,19.0,9.0,,,,,,,
69102,2013,69,Pocahontas,102,Green Bank Elementary-Middle School,265.0,Middle,,Middle,16.0,26.0,26.0,34.0,25.0,23.0,34.0,26.0,30.0,25.0,,,,
69202,2013,69,Pocahontas,202,Marlinton Elementary School,223.0,Elementary,,Elementary,33.0,43.0,33.0,29.0,47.0,38.0,,,,,,,,
69302,2013,69,Pocahontas,302,Marlinton Middle School,210.0,Middle,,Middle,,,,,,,45.0,52.0,54.0,59.0,,,,
69501,2013,69,Pocahontas,501,Pocahontas County High School,350.0,Secondary,,Secondary,,,,,,,,,,,92.0,84.0,86.0,88.0
70101,2013,70,Preston,101,Aurora School,117.0,Middle,,Middle,20.0,13.0,18.0,8.0,8.0,12.0,12.0,12.0,13.0,1.0,,,,
70103,2013,70,Preston,103,Rowlesburg School,138.0,Middle,,Middle,9.0,13.0,12.0,13.0,16.0,13.0,17.0,17.0,17.0,11.0,,,,
70104,2013,70,Preston,104,Bruceton School,600.0,Middle,,Middle,54.0,56.0,67.0,56.0,72.0,76.0,54.0,67.0,51.0,47.0,,,,
70105,2013,70,Preston,105,Terra Alta/East Preston School,401.0,Middle,,Middle,36.0,30.0,56.0,33.0,49.0,34.0,44.0,27.0,46.0,46.0,,,,
70203,2013,70,Preston,203,Fellowsville Elementary,129.0,Elementary,,Elementary,20.0,22.0,15.0,16.0,17.0,23.0,16.0,,,,,,,
70204,2013,70,Preston,204,Kingwood Elementary,544.0,Elementary,,Elementary,65.0,91.0,77.0,77.0,87.0,67.0,80.0,,,,,,,
70206,2013,70,Preston,206,Tunnelton-Denver Elementary (Closed),199.0,Elementary,,Elementary,5.0,33.0,34.0,31.0,30.0,27.0,39.0,,,,,,,
70207,2013,70,Preston,207,Valley Elementary,506.0,Elementary,,Elementary,60.0,75.0,75.0,78.0,74.0,77.0,67.0,,,,,,,
70401,2013,70,Preston,401,Central Preston Middle School,268.0,Middle,,Middle,,,,,,,,86.0,81.0,101.0,,,,
70405,2013,70,Preston,405,South Preston Middle School (Closed),132.0,Middle,,Middle,,,,,,,,34.0,54.0,44.0,,,,
70406,2013,70,Preston,406,West Preston Middle School,210.0,Middle,,Middle,,,,,,,,71.0,69.0,70.0,,,,
70507,2013,70,Preston,507,Preston High School,1331.0,Secondary,,Secondary,,,,,,,,,,,367.0,346.0,313.0,305.0
72205,2013,72,Putnam,205,Buffalo Elementary School,236.0,Elementary,,Elementary,26.0,36.0,45.0,27.0,36.0,38.0,28.0,,,,,,,
72210,2013,72,Putnam,210,Confidence Elementary,174.0,Elementary,,Elementary,12.0,24.0,24.0,24.0,28.0,26.0,36.0,,,,,,,
72215,2013,72,Putnam,215,Conner Street Elementary,395.0,Elementary,,Elementary,25.0,74.0,73.0,49.0,56.0,57.0,61.0,,,,,,,
72220,2013,72,Putnam,220,Eastbrook Elementary School,316.0,Elementary,,Elementary,58.0,44.0,42.0,38.0,46.0,39.0,49.0,,,,,,,
72225,2013,72,Putnam,225,George Washington Elementary School,245.0,Elementary,,Elementary,18.0,46.0,37.0,29.0,40.0,37.0,38.0,,,,,,,
72230,2013,72,Putnam,230,Hometown Elementary,81.0,Elementary,,Elementary,9.0,11.0,11.0,12.0,13.0,15.0,10.0,,,,,,,
72235,2013,72,Putnam,235,Hurricane Town Elementary,394.0,Elementary,,Elementary,42.0,57.0,58.0,65.0,59.0,57.0,56.0,,,,,,,
72240,2013,72,Putnam,240,Lakeside Elementary,255.0,Elementary,,Elementary,17.0,37.0,35.0,38.0,47.0,38.0,43.0,,,,,,,
72255,2013,72,Putnam,255,Poca Elementary,350.0,Elementary,,Elementary,26.0,41.0,54.0,51.0,60.0,61.0,57.0,,,,,,,
72260,2013,72,Putnam,260,Rock Branch Elementary,226.0,Elementary,,Elementary,17.0,41.0,35.0,41.0,30.0,32.0,30.0,,,,,,,
72265,2013,72,Putnam,265,Scott Teays Elementary,446.0,Elementary,,Elementary,19.0,68.0,82.0,64.0,69.0,76.0,68.0,,,,,,,
72270,2013,72,Putnam,270,West Teays Elementary,628.0,Elementary,,Elementary,77.0,89.0,81.0,89.0,111.0,79.0,102.0,,,,,,,
72275,2013,72,Putnam,275,Winfield Elementary,523.0,Elementary,,Elementary,30.0,88.0,85.0,81.0,68.0,93.0,78.0,,,,,,,
72280,2013,72,Putnam,280,Mountain View Elementary School,464.0,Elementary,,Elementary,39.0,68.0,83.0,68.0,72.0,69.0,65.0,,,,,,,
72305,2013,72,Putnam,305,George Washington Middle School,326.0,Middle,,Middle,,,,,,,,99.0,103.0,124.0,,,,
72310,2013,72,Putnam,310,Hurricane Middle,911.0,Middle,,Middle,,,,,,,,299.0,303.0,309.0,,,,
72315,2013,72,Putnam,315,Poca Middle School,341.0,Middle,,Middle,,,,,,,,117.0,101.0,123.0,,,,
72320,2013,72,Putnam,320,Winfield Middle School,646.0,Middle,,Middle,,,,,,,,207.0,230.0,209.0,,,,
72505,2013,72,Putnam,505,Buffalo High School,308.0,Secondary,,Secondary,,,,,,,,,,,75.0,73.0,83.0,77.0
72510,2013,72,Putnam,510,Hurricane High School,1140.0,Secondary,,Secondary,,,,,,,,,,,321.0,266.0,252.0,301.0
72515,2013,72,Putnam,515,Poca High School,536.0,Secondary,,Secondary,,,,,,,,,,,136.0,135.0,131.0,134.0
72520,2013,72,Putnam,520,Winfield High School,847.0,Secondary,,Secondary,,,,,,,,,,,236.0,217.0,210.0,184.0
74202,2013,74,Raleigh,202,Bradley Elementary School,547.0,Elementary,,Elementary,136.0,74.0,69.0,63.0,58.0,78.0,69.0,,,,,,,
74204,2013,74,Raleigh,204,Clear Fork District Elementary,179.0,Elementary,,Elementary,19.0,26.0,19.0,29.0,37.0,24.0,25.0,,,,,,,
74205,2013,74,Raleigh,205,Coal City Elementary,284.0,Elementary,,Elementary,20.0,47.0,32.0,40.0,43.0,50.0,52.0,,,,,,,
74206,2013,74,Raleigh,206,Crab Orchard Elementary,307.0,Elementary,,Elementary,20.0,46.0,48.0,49.0,48.0,44.0,52.0,,,,,,,
74207,2013,74,Raleigh,207,Cranberry-Prosperity Elementary,275.0,Elementary,,Elementary,30.0,48.0,51.0,37.0,39.0,36.0,34.0,,,,,,,
74208,2013,74,Raleigh,208,Crescent Elementary,344.0,Elementary,,Elementary,39.0,46.0,57.0,58.0,42.0,53.0,49.0,,,,,,,
74209,2013,74,Raleigh,209,Daniels Elementary,669.0,Elementary,,Elementary,60.0,116.0,93.0,97.0,100.0,111.0,92.0,,,,,,,
74211,2013,74,Raleigh,211,Fairdale Elementary School,508.0,Elementary,,Elementary,58.0,78.0,80.0,67.0,89.0,59.0,77.0,,,,,,,
74212,2013,74,Raleigh,212,Ghent Elementary,237.0,Elementary,,Elementary,26.0,41.0,28.0,40.0,30.0,40.0,32.0,,,,,,,
74213,2013,74,Raleigh,213,Hollywood Elementary,278.0,Elementary,,Elementary,25.0,47.0,38.0,44.0,32.0,52.0,40.0,,,,,,,
74215,2013,74,Raleigh,215,Lester Elementary,151.0,Elementary,,Elementary,24.0,26.0,24.0,19.0,13.0,17.0,28.0,,,,,,,
74217,2013,74,Raleigh,217,Mabscott Elementary,257.0,Elementary,,Elementary,20.0,51.0,43.0,39.0,33.0,29.0,42.0,,,,,,,
74218,2013,74,Raleigh,218,Maxwell Hill Elementary,256.0,Elementary,,Elementary,30.0,45.0,48.0,41.0,30.0,35.0,27.0,,,,,,,
74226,2013,74,Raleigh,226,Stanaford Elementary School,350.0,Elementary,,Elementary,36.0,46.0,48.0,58.0,60.0,51.0,51.0,,,,,,,
74227,2013,74,Raleigh,227,Shady Spring Elementary,564.0,Elementary,,Elementary,52.0,94.0,89.0,78.0,62.0,87.0,102.0,,,,,,,
74229,2013,74,Raleigh,229,Sophia-Soak Creek Elementary,297.0,Elementary,,Elementary,49.0,50.0,35.0,46.0,38.0,34.0,45.0,,,,,,,
74232,2013,74,Raleigh,232,Marsh Fork Elementary,236.0,Elementary,,Elementary,34.0,33.0,45.0,37.0,25.0,24.0,38.0,,,,,,,
74233,2013,74,Raleigh,233,Stratton Elementary,318.0,Elementary,,Elementary,54.0,37.0,50.0,49.0,45.0,47.0,36.0,,,,,,,
74234,2013,74,Raleigh,234,Beckley Elementary,398.0,Elementary,,Elementary,37.0,70.0,61.0,61.0,44.0,61.0,64.0,,,,,,,
74302,2013,74,Raleigh,302,Trap Hill Middle School,454.0,Middle,,Middle,,,,,,,,146.0,171.0,137.0,,,,
74402,2013,74,Raleigh,402,Park Middle School,407.0,Middle,,Middle,,,,,,,,136.0,147.0,124.0,,,,
74403,2013,74,Raleigh,403,Shady Spring Middle School,679.0,Middle,,Middle,,,,,,,,242.0,217.0,220.0,,,,
74408,2013,74,Raleigh,408,Independence Middle School,471.0,Middle,,Middle,,,,,,,,160.0,165.0,146.0,,,,
74409,2013,74,Raleigh,409,Beckley-Stratton Middle School,696.0,Middle,,Middle,,,,,,,,213.0,258.0,225.0,,,,
74502,2013,74,Raleigh,502,Independence High School,667.0,Secondary,,Secondary,,,,,,,,,,,192.0,173.0,154.0,148.0
74503,2013,74,Raleigh,503,Liberty High School,574.0,Secondary,,Secondary,,,,,,,,,,,166.0,157.0,115.0,136.0
74505,2013,74,Raleigh,505,Shady Spring High,829.0,Secondary,,Secondary,,,,,,,,,,,230.0,197.0,202.0,200.0
74506,2013,74,Raleigh,506,Woodrow Wilson High School,1348.0,Secondary,,Secondary,,,,,,,,,,,412.0,334.0,316.0,286.0
75101,2013,75,Randolph,101,Coalton Elementary School,161.0,Elementary,,Elementary,18.0,28.0,24.0,30.0,22.0,22.0,17.0,,,,,,,
75102,2013,75,Randolph,102,Harman Elementary/High School,177.0,Secondary,,Secondary,7.0,9.0,13.0,16.0,16.0,15.0,14.0,12.0,12.0,11.0,7.0,14.0,15.0,16.0
75103,2013,75,Randolph,103,Pickens Elementary/High School,38.0,Secondary,,Secondary,,1.0,1.0,4.0,7.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0
75201,2013,75,Randolph,201,Beverly Elementary School,240.0,Elementary,,Elementary,20.0,42.0,40.0,39.0,38.0,36.0,25.0,,,,,,,
75202,2013,75,Randolph,202,Jennings Randolph Elementary School,311.0,Elementary,,Elementary,38.0,67.0,32.0,47.0,41.0,45.0,41.0,,,,,,,
75203,2013,75,Randolph,203,Elkins Third Ward Elementary School,324.0,Elementary,,Elementary,19.0,69.0,47.0,48.0,51.0,50.0,40.0,,,,,,,
75204,2013,75,Randolph,204,George Ward Elementary School,280.0,Elementary,,Elementary,37.0,43.0,38.0,44.0,40.0,44.0,34.0,,,,,,,
75205,2013,75,Randolph,205,Homestead Elementary School,139.0,Elementary,,Elementary,16.0,20.0,20.0,22.0,21.0,19.0,21.0,,,,,,,
75206,2013,75,Randolph,206,Midland Elementary School,308.0,Elementary,,Elementary,37.0,44.0,43.0,49.0,44.0,46.0,45.0,,,,,,,
75207,2013,75,Randolph,207,North Elementary School,290.0,Elementary,,Elementary,35.0,45.0,34.0,45.0,47.0,37.0,47.0,,,,,,,
75209,2013,75,Randolph,209,Valley Head Elementary School,33.0,Elementary,,Elementary,,6.0,4.0,5.0,9.0,4.0,5.0,,,,,,,
75401,2013,75,Randolph,401,Elkins Middle School,673.0,Middle,,Middle,,,,,,,,241.0,233.0,199.0,,,,
75503,2013,75,Randolph,503,Tygarts Valley Middle/High School,462.0,Secondary,,Secondary,,,,,,,,71.0,64.0,57.0,71.0,72.0,59.0,68.0
75504,2013,75,Randolph,504,Elkins High School,827.0,Secondary,,Secondary,,,,,,,,,,,219.0,227.0,184.0,197.0
75505,2013,75,Randolph,505,Randolph County Alternative Center,10.0,Secondary,,Secondary,,,,,,,,,1.0,,4.0,2.0,2.0,1.0
77203,2013,77,Ritchie,203,Ellenboro Elementary,142.0,Elementary,,Elementary,17.0,21.0,19.0,18.0,21.0,22.0,24.0,,,,,,,
77204,2013,77,Ritchie,204,Harrisville Elementary,290.0,Elementary,,Elementary,35.0,41.0,40.0,39.0,51.0,37.0,47.0,,,,,,,
77205,2013,77,Ritchie,205,Creed Collins Elementary,258.0,Elementary,,Elementary,32.0,34.0,37.0,46.0,39.0,38.0,32.0,,,,,,,
77207,2013,77,Ritchie,207,Smithville Elementary,93.0,Elementary,,Elementary,14.0,15.0,13.0,20.0,8.0,12.0,11.0,,,,,,,
77302,2013,77,Ritchie,302,Ritchie County Middle,306.0,Middle,,Middle,,,,,,,,106.0,101.0,99.0,,,,
77501,2013,77,Ritchie,501,Ritchie County High School,460.0,Secondary,,Secondary,,,,,,,,,,,134.0,102.0,111.0,113.0
79202,2013,79,Roane,202,Geary Elementary/Middle School,318.0,Middle,,Middle,18.0,32.0,34.0,37.0,30.0,35.0,28.0,38.0,42.0,24.0,,,,
79203,2013,79,Roane,203,Reedy Elementary School,110.0,Middle,,Middle,10.0,15.0,12.0,15.0,13.0,14.0,14.0,17.0,,,,,,
79205,2013,79,Roane,205,Spencer Elementary School,528.0,Elementary,,Elementary,68.0,111.0,79.0,81.0,106.0,83.0,,,,,,,,
79206,2013,79,Roane,206,Walton Elementary/Middle School,394.0,Middle,,Middle,27.0,38.0,39.0,33.0,53.0,44.0,33.0,38.0,47.0,42.0,,,,
79301,2013,79,Roane,301,Spencer Middle School,401.0,Middle,,Middle,,,,,,,88.0,78.0,111.0,124.0,,,,
79503,2013,79,Roane,503,Roane County High,704.0,Secondary,,Secondary,,,,,,,,,,,184.0,193.0,177.0,150.0
81102,2013,81,Summers,102,Talcott Elementary School,163.0,Elementary,,Elementary,20.0,27.0,20.0,33.0,21.0,18.0,24.0,,,,,,,
81203,2013,81,Summers,203,Hinton Area Elementary,459.0,Elementary,,Elementary,76.0,82.0,73.0,83.0,70.0,75.0,,,,,,,,
81204,2013,81,Summers,204,Jumping Branch Elementary School,147.0,Elementary,,Elementary,21.0,23.0,20.0,26.0,22.0,17.0,18.0,,,,,,,
81301,2013,81,Summers,301,Summers Middle School,383.0,Middle,,Middle,,,,,,,64.0,108.0,113.0,98.0,,,,
81502,2013,81,Summers,502,Summers County High School,417.0,Secondary,,Secondary,,,,,,,,,,,125.0,106.0,97.0,89.0
83201,2013,83,Taylor,201,Anna Jarvis Elementary School,616.0,Elementary,,Elementary,75.0,92.0,115.0,109.0,113.0,112.0,,,,,,,,
83202,2013,83,Taylor,202,Flemington Elementary School,153.0,Elementary,,Elementary,35.0,30.0,18.0,23.0,19.0,28.0,,,,,,,,
83204,2013,83,Taylor,204,West Taylor Elementary School,277.0,Elementary,,Elementary,20.0,55.0,52.0,47.0,46.0,57.0,,,,,,,,
83302,2013,83,Taylor,302,Taylor County Middle School,705.0,Middle,,Middle,,,,,,,168.0,161.0,170.0,206.0,,,,
83502,2013,83,Taylor,502,Grafton High School,658.0,Secondary,,Secondary,,,,,,,,,,,184.0,180.0,156.0,138.0
84101,2013,84,Tucker,101,Davis Thomas Elementary Middle School,202.0,Middle,,Middle,18.0,16.0,21.0,19.0,25.0,25.0,16.0,15.0,25.0,22.0,,,,
84103,2013,84,Tucker,103,Tucker Valley Elementary Middle School,521.0,Middle,,Middle,44.0,45.0,51.0,45.0,57.0,54.0,49.0,55.0,59.0,62.0,,,,
84501,2013,84,Tucker,501,Tucker County High School,308.0,Secondary,,Secondary,,,,,,,,,,,86.0,66.0,81.0,75.0
85201,2013,85,Tyler,201,Arthur I Boreman Elementary School,355.0,Elementary,,Elementary,37.0,52.0,55.0,49.0,62.0,43.0,57.0,,,,,,,
85202,2013,85,Tyler,202,Sistersville Elementary School,288.0,Elementary,,Elementary,39.0,52.0,38.0,44.0,32.0,33.0,50.0,,,,,,,
85303,2013,85,Tyler,303,Tyler Consolidated Middle School,320.0,Middle,,Middle,,,,,,,,95.0,112.0,113.0,,,,
85503,2013,85,Tyler,503,Tyler Consolidated High School,410.0,Secondary,,Secondary,,,,,,,,,,,108.0,92.0,105.0,105.0
87202,2013,87,Upshur,202,Buckhannon Academy Elementary School,646.0,Elementary,,Elementary,72.0,113.0,111.0,86.0,81.0,93.0,90.0,,,,,,,
87205,2013,87,Upshur,205,French Creek Elementary,270.0,Elementary,,Elementary,20.0,40.0,45.0,35.0,40.0,35.0,55.0,,,,,,,
87206,2013,87,Upshur,206,Hodgesville Elementary,154.0,Elementary,,Elementary,20.0,23.0,25.0,25.0,19.0,19.0,23.0,,,,,,,
87208,2013,87,Upshur,208,Rock Cave Elementary,137.0,Elementary,,Elementary,17.0,22.0,21.0,20.0,24.0,18.0,15.0,,,,,,,
87209,2013,87,Upshur,209,Tennerton Elementary,296.0,Elementary,,Elementary,18.0,45.0,47.0,49.0,44.0,45.0,48.0,,,,,,,
87210,2013,87,Upshur,210,Washington District Elementary,131.0,Elementary,,Elementary,13.0,17.0,24.0,19.0,25.0,15.0,18.0,,,,,,,
87211,2013,87,Upshur,211,Union Elementary School,315.0,Elementary,,Elementary,20.0,45.0,48.0,48.0,49.0,54.0,51.0,,,,,,,
87301,2013,87,Upshur,301,B-U Middle School,848.0,Middle,,Middle,,,,,,,,308.0,268.0,272.0,,,,
87501,2013,87,Upshur,501,Buckhannon Upshur High School,1057.0,Secondary,,Secondary,,,,,,,,,,,315.0,274.0,226.0,242.0
89202,2013,89,Wayne,202,Buffalo Elementary School,500.0,Elementary,,Elementary,58.0,79.0,78.0,70.0,72.0,64.0,79.0,,,,,,,
89203,2013,89,Wayne,203,Ceredo Elementary School,238.0,Elementary,,Elementary,39.0,42.0,25.0,25.0,36.0,42.0,29.0,,,,,,,
89206,2013,89,Wayne,206,Crum Elementary School,215.0,Elementary,,Elementary,20.0,35.0,39.0,34.0,30.0,25.0,32.0,,,,,,,
89207,2013,89,Wayne,207,Dunlow Elementary School,101.0,Elementary,,Elementary,16.0,13.0,13.0,14.0,15.0,15.0,15.0,,,,,,,
89208,2013,89,Wayne,208,Fort Gay Elementary,352.0,Elementary,,Elementary,33.0,45.0,52.0,56.0,50.0,51.0,65.0,,,,,,,
89209,2013,89,Wayne,209,Genoa Elementary School,93.0,Elementary,,Elementary,1.0,16.0,15.0,16.0,18.0,9.0,18.0,,,,,,,
89210,2013,89,Wayne,210,Kellogg Elementary School,522.0,Elementary,,Elementary,42.0,87.0,80.0,79.0,86.0,76.0,72.0,,,,,,,
89211,2013,89,Wayne,211,Kenova Elementary School,364.0,Elementary,,Elementary,61.0,61.0,48.0,45.0,56.0,39.0,54.0,,,,,,,
89212,2013,89,Wayne,212,Lavalette Elementary School,319.0,Elementary,,Elementary,30.0,49.0,46.0,43.0,53.0,37.0,61.0,,,,,,,
89213,2013,89,Wayne,213,Prichard Elementary School,170.0,Elementary,,Elementary,21.0,18.0,26.0,19.0,28.0,23.0,35.0,,,,,,,
89215,2013,89,Wayne,215,Wayne Elementary School,618.0,Elementary,,Elementary,63.0,108.0,95.0,90.0,79.0,88.0,95.0,,,,,,,
89216,2013,89,Wayne,216,East Lynn Elementary School,168.0,Elementary,,Elementary,21.0,28.0,26.0,24.0,25.0,27.0,17.0,,,,,,,
89301,2013,89,Wayne,301,Buffalo Middle School,302.0,Middle,,Middle,,,,,,,,83.0,99.0,120.0,,,,
89302,2013,89,Wayne,302,Ceredo-Kenova Middle School,227.0,Middle,,Middle,,,,,,,,82.0,76.0,69.0,,,,
